      w1[rad/s]       w2[rad/s] beta1[deg] beta2[deg] DOF MOD(QTF)/rho/g PHASE(QTF)[deg] Re(QTF)/rho/g Im(QTF)/rho/g
       1.382        0.565        0.000        0.000  1  0.3115159E+02 -0.1048542E+03 -0.7986053E+01 -0.3011053E+02
       1.382        0.628        0.000        0.000  1  0.4072935E+02 -0.9614605E+02 -0.4360618E+01 -0.4049524E+02
       1.382        0.691        0.000        0.000  1  0.3960752E+02 -0.7360535E+02  0.1117929E+02 -0.3799709E+02
       1.382        0.754        0.000        0.000  1  0.2617850E+02 -0.7402177E+02  0.7206209E+01 -0.2516713E+02
       1.382        0.816        0.000        0.000  1  0.2139893E+02 -0.4725236E+02  0.1452496E+02 -0.1571432E+02
       1.382        0.879        0.000        0.000  1  0.1869124E+02 -0.2349156E+02  0.1714208E+02 -0.7450589E+01
       1.382        0.942        0.000        0.000  1  0.2230744E+02 -0.1274418E+02  0.2175789E+02 -0.4920983E+01
       1.382        1.005        0.000        0.000  1  0.2356120E+02  0.7219239E+00  0.2355933E+02  0.2968621E+00
       1.382        1.068        0.000        0.000  1  0.2323899E+02  0.2101021E+02  0.2169398E+02  0.8331975E+01
       1.382        1.130        0.000        0.000  1  0.2517152E+02  0.4150578E+02  0.1885067E+02  0.1668106E+02
       1.382        1.193        0.000        0.000  1  0.2841354E+02  0.5784408E+02  0.1512240E+02  0.2405499E+02
       1.382        1.256        0.000        0.000  1  0.2471195E+02  0.8499935E+02  0.2154064E+01  0.2461789E+02
       1.382        1.319        0.000        0.000  1  0.2879671E+02  0.1453186E+03 -0.2368037E+02  0.1638569E+02
       1.382        1.382        0.000        0.000  1  0.4699133E+02  0.1512145E+03 -0.4118453E+02  0.2262784E+02
       1.444        0.063        0.000        0.000  1  0.1461913E+02 -0.8605305E+02  0.1006276E+01 -0.1458446E+02
       1.444        0.126        0.000        0.000  1  0.5669315E+01 -0.8173334E+02  0.8151357E+00 -0.5610408E+01
       1.444        0.188        0.000        0.000  1  0.1764141E+02 -0.1283658E+03 -0.1094968E+02 -0.1383199E+02
       1.444        0.251        0.000        0.000  1  0.1308594E+02 -0.1627684E+03 -0.1249858E+02 -0.3876513E+01
       1.444        0.314        0.000        0.000  1  0.1671587E+02 -0.9778011E+02 -0.2262854E+01 -0.1656199E+02
       1.444        0.377        0.000        0.000  1  0.1738769E+02 -0.8152291E+02  0.2563188E+01 -0.1719773E+02
       1.444        0.440        0.000        0.000  1  0.2087490E+02 -0.1038460E+03 -0.4995636E+01 -0.2026833E+02
       1.444        0.502        0.000        0.000  1  0.3289524E+02 -0.9896535E+02 -0.5126305E+01 -0.3249335E+02
       1.444        0.565        0.000        0.000  1  0.4913749E+02 -0.9567628E+02 -0.4860084E+01 -0.4889655E+02
       1.444        0.628        0.000        0.000  1  0.6668369E+02 -0.5192402E+02  0.4112423E+02 -0.5249297E+02
       1.444        0.691        0.000        0.000  1  0.1565206E+02 -0.6122338E+02  0.7534839E+01 -0.1371908E+02
       1.444        0.754        0.000        0.000  1  0.1755726E+02 -0.4482668E+02  0.1245236E+02 -0.1237725E+02
       1.444        0.816        0.000        0.000  1  0.2012177E+02 -0.1709988E+01  0.2011281E+02 -0.6004436E+00
       1.444        0.879        0.000        0.000  1  0.2452887E+02  0.2444250E+02  0.2233052E+02  0.1014955E+02
       1.444        0.942        0.000        0.000  1  0.2758465E+02  0.3571842E+02  0.2239587E+02  0.1610398E+02
       1.444        1.005        0.000        0.000  1  0.2874056E+02  0.3489563E+02  0.2357288E+02  0.1644200E+02
       1.444        1.068        0.000        0.000  1  0.2930813E+02  0.4127036E+02  0.2202815E+02  0.1933202E+02
       1.444        1.130        0.000        0.000  1  0.2524508E+02  0.6291499E+02  0.1149439E+02  0.2247651E+02
       1.444        1.193        0.000        0.000  1  0.2180191E+02  0.1020503E+03 -0.4551595E+01  0.2132150E+02
       1.444        1.256        0.000        0.000  1  0.3923417E+02  0.1324589E+03 -0.2648545E+02  0.2894548E+02
       1.444        1.319        0.000        0.000  1  0.5599340E+02  0.1477043E+03 -0.4733134E+02  0.2991663E+02
       1.444        1.382        0.000        0.000  1  0.6004690E+02  0.1421913E+03 -0.4744079E+02  0.3681035E+02
       1.444        1.444        0.000        0.000  1  0.5333351E+02  0.1595463E+03 -0.4997110E+02  0.1863742E+02
       1.507        0.063        0.000        0.000  1  0.4255012E+02  0.1173478E+03 -0.1954711E+02  0.3779449E+02
       1.507        0.126        0.000        0.000  1  0.4975247E+02  0.1596871E+03 -0.4665840E+02  0.1727141E+02
       1.507        0.188        0.000        0.000  1  0.2340974E+02 -0.7239141E+02  0.7081744E+01 -0.2231289E+02
       1.507        0.251        0.000        0.000  1  0.1086447E+02 -0.1157214E+03 -0.4715140E+01 -0.9787964E+01
       1.507        0.314        0.000        0.000  1  0.1708237E+02  0.9837613E+02 -0.2488406E+01  0.1690016E+02
       1.507        0.377        0.000        0.000  1  0.3597786E+02  0.1612899E+03 -0.3407657E+02  0.1154097E+02
       1.507        0.440        0.000        0.000  1  0.2598066E+02 -0.1117433E+03 -0.9624518E+01 -0.2413220E+02
       1.507        0.502        0.000        0.000  1  0.4921709E+02 -0.1001106E+03 -0.8640049E+01 -0.4845278E+02
       1.507        0.565        0.000        0.000  1  0.1012110E+03 -0.4005300E+02  0.7747192E+02 -0.6512888E+02
       1.507        0.628        0.000        0.000  1  0.3694213E+02  0.4263408E+02  0.2717812E+02  0.2502141E+02
       1.507        0.691        0.000        0.000  1  0.2483838E+02  0.3734183E+02  0.1974728E+02  0.1506619E+02
       1.507        0.754        0.000        0.000  1  0.3213282E+02  0.3907782E+02  0.2494440E+02  0.2025574E+02
       1.507        0.816        0.000        0.000  1  0.3256179E+02  0.4372269E+02  0.2353219E+02  0.2250569E+02
       1.507        0.879        0.000        0.000  1  0.3199636E+02  0.5162299E+02  0.1986440E+02  0.2508332E+02
       1.507        0.942        0.000        0.000  1  0.2910769E+02  0.6936473E+02  0.1025807E+02  0.2724023E+02
       1.507        1.005        0.000        0.000  1  0.2501759E+02  0.9813744E+02 -0.3541195E+01  0.2476569E+02
       1.507        1.068        0.000        0.000  1  0.2966130E+02  0.1200022E+03 -0.1483163E+02  0.2568687E+02
       1.507        1.130        0.000        0.000  1  0.4480357E+02  0.1388689E+03 -0.3374636E+02  0.2947106E+02
       1.507        1.193        0.000        0.000  1  0.5432479E+02  0.1546587E+03 -0.4909735E+02  0.2325153E+02
       1.507        1.256        0.000        0.000  1  0.6459554E+02  0.1548649E+03 -0.5847890E+02  0.2743724E+02
       1.507        1.319        0.000        0.000  1  0.6860423E+02  0.1643886E+03 -0.6607335E+02  0.1846221E+02
       1.507        1.382        0.000        0.000  1  0.6212140E+02 -0.1741286E+03 -0.6179552E+02 -0.6354735E+01
       1.507        1.444        0.000        0.000  1  0.7787683E+02 -0.1386649E+03 -0.5847454E+02 -0.5143470E+02
       1.507        1.507        0.000        0.000  1  0.1349564E+03 -0.1050901E+03 -0.3513428E+02 -0.1303028E+03
       1.570        0.063        0.000        0.000  1  0.2307652E+03 -0.1769969E+03 -0.2304483E+03 -0.1208967E+02
       1.570        0.126        0.000        0.000  1  0.4716651E+02 -0.1232318E+03 -0.2584857E+02 -0.3945289E+02
       1.570        0.188        0.000        0.000  1  0.1504231E+02 -0.1031972E+03 -0.3434214E+01 -0.1464504E+02
       1.570        0.251        0.000        0.000  1  0.5487020E+02 -0.1193623E+03 -0.2690455E+02 -0.4782138E+02
       1.570        0.314        0.000        0.000  1  0.3810826E+02 -0.1177589E+03 -0.1774900E+02 -0.3372258E+02
       1.570        0.377        0.000        0.000  1  0.1941555E+02 -0.1269644E+03 -0.1167493E+02 -0.1551320E+02
       1.570        0.440        0.000        0.000  1  0.7916347E+02 -0.9619441E+02 -0.8541939E+01 -0.7870127E+02
       1.570        0.502        0.000        0.000  1  0.1192993E+03 -0.3865075E+02  0.9316887E+02 -0.7451094E+02
       1.570        0.565        0.000        0.000  1  0.4974371E+02  0.4595242E+02  0.3458458E+02  0.3575393E+02
       1.570        0.628        0.000        0.000  1  0.3365308E+02  0.6338876E+02  0.1507437E+02  0.3008809E+02
       1.570        0.691        0.000        0.000  1  0.2918090E+02  0.6845370E+02  0.1071677E+02  0.2714178E+02
       1.570        0.754        0.000        0.000  1  0.3586244E+02  0.7236159E+02  0.1086664E+02  0.3417647E+02
       1.570        0.816        0.000        0.000  1  0.4597404E+02  0.8505357E+02  0.3964077E+01  0.4580282E+02
       1.570        0.879        0.000        0.000  1  0.5224882E+02  0.9827306E+02 -0.7518135E+01  0.5170510E+02
       1.570        0.942        0.000        0.000  1  0.5175539E+02  0.1028725E+03 -0.1153018E+02  0.5045468E+02
       1.570        1.005        0.000        0.000  1  0.4423370E+02  0.1199926E+03 -0.2211192E+02  0.3831035E+02
       1.570        1.068        0.000        0.000  1  0.3515023E+02  0.1579234E+03 -0.3257310E+02  0.1321106E+02
       1.570        1.130        0.000        0.000  1  0.4596246E+02  0.1780619E+03 -0.4593617E+02  0.1554429E+01
       1.570        1.193        0.000        0.000  1  0.6332641E+02 -0.1758024E+03 -0.6315654E+02 -0.4635200E+01
       1.570        1.256        0.000        0.000  1  0.6356366E+02 -0.1753900E+03 -0.6335802E+02 -0.5108792E+01
       1.570        1.319        0.000        0.000  1  0.4765602E+02 -0.1391925E+03 -0.3607130E+02 -0.3114414E+02
       1.570        1.382        0.000        0.000  1  0.6254720E+02 -0.9907985E+02 -0.9870628E+01 -0.6176345E+02
       1.570        1.444        0.000        0.000  1  0.1097266E+03 -0.1129724E+03 -0.4282488E+02 -0.1010245E+03
       1.570        1.507        0.000        0.000  1  0.1684305E+03 -0.7500605E+02  0.4357584E+02 -0.1626960E+03
       1.570        1.570        0.000        0.000  1  0.1105942E+03 -0.1102149E+02  0.1085543E+03 -0.2114309E+02
       1.633        0.063        0.000        0.000  1  0.2794489E+03  0.1294105E+03 -0.1774144E+03  0.2159070E+03
       1.633        0.126        0.000        0.000  1  0.3171744E+02  0.9769234E+02 -0.4245502E+01  0.3143202E+02
       1.633        0.188        0.000        0.000  1  0.2332170E+02  0.1447613E+02  0.2258128E+02  0.5829879E+01
       1.633        0.251        0.000        0.000  1  0.4530890E+03  0.7180502E+02  0.1414778E+03  0.4304343E+03
       1.633        0.314        0.000        0.000  1  0.1726960E+03  0.1195850E+03 -0.8526250E+02  0.1501805E+03
       1.633        0.377        0.000        0.000  1  0.2961749E+03  0.1303724E+03 -0.1918481E+03  0.2256410E+03
       1.633        0.440        0.000        0.000  1  0.5073372E+03  0.1795345E+03 -0.5073205E+03  0.4121463E+01
       1.633        0.502        0.000        0.000  1  0.9377047E+02 -0.6916916E+02  0.3334573E+02 -0.8764111E+02
       1.633        0.565        0.000        0.000  1  0.1577736E+02 -0.2893231E+02  0.1380821E+02 -0.7632706E+01
       1.633        0.628        0.000        0.000  1  0.2380736E+02 -0.4983136E+02  0.1535669E+02 -0.1819237E+02
       1.633        0.691        0.000        0.000  1  0.3176413E+02 -0.7409086E+01  0.3149892E+02 -0.4096076E+01
       1.633        0.754        0.000        0.000  1  0.3430148E+02  0.3457581E+02  0.2824301E+02  0.1946596E+02
       1.633        0.816        0.000        0.000  1  0.2846409E+02  0.3877598E+02  0.2219062E+02  0.1782641E+02
       1.633        0.879        0.000        0.000  1  0.3080614E+02  0.5033177E+02  0.1966482E+02  0.2371314E+02
       1.633        0.942        0.000        0.000  1  0.3469471E+02  0.5396321E+02  0.2041106E+02  0.2805551E+02
       1.633        1.005        0.000        0.000  1  0.2170223E+02  0.5856759E+02  0.1131755E+02  0.1851756E+02
       1.633        1.068        0.000        0.000  1  0.1315805E+01  0.1923001E+02  0.1242388E+01  0.4333751E+00
       1.633        1.130        0.000        0.000  1  0.3303399E+02  0.1742741E+03 -0.3286917E+02  0.3295786E+01
       1.633        1.193        0.000        0.000  1  0.8304288E+02  0.1767796E+03 -0.8291174E+02  0.4665116E+01
       1.633        1.256        0.000        0.000  1  0.7574566E+02  0.1657947E+03 -0.7342957E+02  0.1858771E+02
       1.633        1.319        0.000        0.000  1  0.3988688E+02  0.1274798E+03 -0.2427044E+02  0.3165294E+02
       1.633        1.382        0.000        0.000  1  0.7122266E+01  0.1121741E+03 -0.2688107E+01  0.6595510E+01
       1.633        1.444        0.000        0.000  1  0.9550320E+02 -0.1256330E+03 -0.5563934E+02 -0.7762168E+02
       1.633        1.507        0.000        0.000  1  0.9989821E+02 -0.1206254E+03 -0.5089035E+02 -0.8596408E+02
       1.633        1.570        0.000        0.000  1  0.1346546E+03  0.1626772E+03 -0.1285470E+03  0.4009413E+02
       1.633        1.633        0.000        0.000  1  0.2142693E+03 -0.1625300E+03 -0.2043859E+03 -0.6432497E+02
       1.696        0.063        0.000        0.000  1  0.6719112E+02  0.1065117E+03 -0.1909645E+02  0.6442028E+02
       1.696        0.126        0.000        0.000  1  0.5018859E+02  0.4545707E+02  0.3520446E+02  0.3577067E+02
       1.696        0.188        0.000        0.000  1  0.4673317E+02  0.4739038E+02  0.3163833E+02  0.3439484E+02
       1.696        0.251        0.000        0.000  1  0.1429845E+03  0.1119113E+03 -0.5335755E+02  0.1326557E+03
       1.696        0.314        0.000        0.000  1  0.1582831E+03  0.1225380E+03 -0.8513409E+02  0.1334381E+03
       1.696        0.377        0.000        0.000  1  0.2331873E+03  0.1707862E+03 -0.2301786E+03  0.3733746E+02
       1.696        0.440        0.000        0.000  1  0.3880133E+02 -0.7971709E+02  0.6926381E+01 -0.3817811E+02
       1.696        0.502        0.000        0.000  1  0.1460034E+02 -0.1621296E+02  0.1401970E+02 -0.4076538E+01
       1.696        0.565        0.000        0.000  1  0.1241695E+02 -0.4131182E+02  0.9326718E+01 -0.8197134E+01
       1.696        0.628        0.000        0.000  1  0.1855696E+02 -0.2437078E+02  0.1690343E+02 -0.7657342E+01
       1.696        0.691        0.000        0.000  1  0.1238987E+02  0.1975935E+02  0.1166036E+02  0.4188645E+01
       1.696        0.754        0.000        0.000  1  0.1124935E+02  0.1788871E+02  0.1070550E+02  0.3455451E+01
       1.696        0.816        0.000        0.000  1  0.1202682E+02  0.9336456E+02 -0.7058402E+00  0.1200609E+02
       1.696        0.879        0.000        0.000  1  0.1508792E+02  0.1238156E+03 -0.8396749E+01  0.1253555E+02
       1.696        0.942        0.000        0.000  1  0.1702046E+02  0.1259830E+03 -0.1000029E+02  0.1377281E+02
       1.696        1.005        0.000        0.000  1  0.1957231E+02  0.1297583E+03 -0.1251747E+02  0.1504621E+02
       1.696        1.068        0.000        0.000  1  0.2232845E+02  0.1341472E+03 -0.1555187E+02  0.1602183E+02
       1.696        1.130        0.000        0.000  1  0.3054416E+02  0.1496594E+03 -0.2636076E+02  0.1542907E+02
       1.696        1.193        0.000        0.000  1  0.3674686E+02  0.1731106E+03 -0.3648154E+02  0.4407870E+01
       1.696        1.256        0.000        0.000  1  0.3555909E+02 -0.1594934E+03 -0.3330577E+02 -0.1245691E+02
       1.696        1.319        0.000        0.000  1  0.3035295E+02 -0.1292340E+03 -0.1919793E+02 -0.2351045E+02
       1.696        1.382        0.000        0.000  1  0.3351286E+02 -0.1258158E+03 -0.1961108E+02 -0.2717568E+02
       1.696        1.444        0.000        0.000  1  0.4094560E+02 -0.9878986E+02 -0.6256938E+01 -0.4046471E+02
       1.696        1.507        0.000        0.000  1  0.2700580E+02 -0.1743225E+01  0.2699330E+02 -0.8215252E+00
       1.696        1.570        0.000        0.000  1  0.2152048E+02  0.4241467E+02  0.1588819E+02  0.1451538E+02
       1.696        1.633        0.000        0.000  1  0.9170023E+02 -0.7037186E+02  0.3080340E+02 -0.8637177E+02
       1.696        1.696        0.000        0.000  1  0.6180601E+02 -0.4664571E+02  0.4243030E+02 -0.4494054E+02
       1.758        0.063        0.000        0.000  1  0.2145800E+02 -0.1395687E+03 -0.1633350E+02 -0.1391627E+02
       1.758        0.126        0.000        0.000  1  0.3574208E+02 -0.4351564E+02  0.2591967E+02 -0.2461030E+02
       1.758        0.188        0.000        0.000  1  0.2063905E+02  0.2599994E+02  0.1855026E+02  0.9047543E+01
       1.758        0.251        0.000        0.000  1  0.1392115E+03  0.1473467E+03 -0.1172092E+03  0.7511217E+02
       1.758        0.314        0.000        0.000  1  0.1164665E+03 -0.1370222E+03 -0.8520895E+02 -0.7939700E+02
       1.758        0.377        0.000        0.000  1  0.4211996E+02  0.2646914E+02  0.3770472E+02  0.1877353E+02
       1.758        0.440        0.000        0.000  1  0.3579099E+02  0.6880991E+02  0.1293713E+02  0.3337103E+02
       1.758        0.502        0.000        0.000  1  0.3332071E+02  0.9515359E+02 -0.2993066E+01  0.3318601E+02
       1.758        0.565        0.000        0.000  1  0.1468010E+02  0.1411183E+03 -0.1142763E+02  0.9214903E+01
       1.758        0.628        0.000        0.000  1  0.1091245E+02 -0.1100078E+02  0.1071193E+02 -0.2082339E+01
       1.758        0.691        0.000        0.000  1  0.2531299E+01  0.9488584E+02 -0.2155929E+00  0.2522101E+01
       1.758        0.754        0.000        0.000  1  0.1119308E+02  0.1137916E+03 -0.4515416E+01  0.1024188E+02
       1.758        0.816        0.000        0.000  1  0.2186049E+02  0.1421639E+03 -0.1726474E+02  0.1340932E+02
